"X","TLID","STATEFP","COUNTYFP","TFIDL","TFIDR","MTFCC","FULLNAME","SMID","LFROMADD","LTOADD","RFROMADD","RTOADD","ZIPL","ZIPR","Length","CLASS","RDTYPE","Main","DeadEnd","Cluster","unit_N","unit_N_orig","property_N","parcel_N","BG_ID_10","CT_ID_10"
21828,85740933,25,25,205862650,205862649,"S1400"," ",2758," "," "," "," ",0,0,59.52,6,6,0,0,0,0,0,0,0,250259811001,25025981100
21829,85740932,25,25,205862657,205862650,"S1400"," ",2758," "," "," "," ",0,0,38.64,6,6,0,0,0,0,0,0,0,250259811001,25025981100
21830,85741095,25,25,205862710,205862664,"S1400"," ",2758," "," "," "," ",0,0,79.36,6,6,0,0,0,0,0,0,0,250259811001,25025981100
21831,85741101,25,25,205862727,205862665,"S1400"," ",2758," "," "," "," ",0,0,50.05,6,6,0,0,0,0,0,0,0,250259811001,25025981100
21832,639561245,25,25,261599424,261599083,"S1400","Airport Rd - Arrival Level",0," "," "," "," ",0,0,92.31,4,4,1,0,0,0,0,0,0,250259813002,25025981300
21833,85741144,25,25,205862622,205862686,"S1400"," ",2758," "," "," "," ",0,0,23.35,6,6,0,0,0,0,0,0,0,250250005022,25025000502
21834,85741030,25,25,205862550,205862687,"S1400"," ",2758," "," "," "," ",0,0,198.92,6,6,0,0,0,0,0,0,0,250259811003,25025981100
21835,85741034,25,25,205862688,205862689,"S1400"," ",2758," "," "," "," ",0,0,102.58,6,6,0,0,0,0,0,0,0,250259811003,25025981100
21836,85740710,25,25,205862478,205862694,"S1400"," ",2758," "," "," "," ",0,0,194.77,6,6,0,0,0,0,0,0,0,250259811003,25025981100
21837,85714193,25,25,262468807,262937898,"S1400","Waldemar Ave",2758,"152","238","201","275",2128,2128,340.71,5,5,0,0,3,203,161,3,2,250250511012,25025051101
21838,85735379,25,25,262937901,262937898,"S1200","William F McClellan Hwy",0," "," "," "," ",0,0,81.41,2,2,1,0,0,0,0,0,0,250259815021,25025981502
21839,85737984,25,25,205862704,205862703,"S1400"," ",2758," "," "," "," ",0,0,45.75,5,5,0,0,0,0,0,0,0,250250909012,25025090901
21840,85741093,25,25,205862661,205862709,"S1400"," ",2758," "," "," "," ",0,0,29.72,6,6,0,0,0,0,0,0,0,250259811001,25025981100
21841,85741180,25,25,205862713,205862712,"S1400"," ",2758," "," "," "," ",0,0,48.88,6,6,0,0,0,0,0,0,0,250259811001,25025981100
21842,85741120,25,25,227168315,205862715,"S1400"," ",2758," "," "," "," ",0,0,273.48,6,6,0,0,0,0,0,0,0,250251008004,25025100800
21843,85740555,25,25,205862852,205862717,"S1400"," ",2758," "," "," "," ",0,0,26.32,6,6,0,0,0,0,0,0,0,250251008004,25025100800
21844,85741131,25,25,205862720,205862894,"S1400","Logan Airport Terminal B",0," "," "," "," ",0,0,32.22,4,4,1,0,0,0,0,0,0,250259813002,25025981300
21845,85740960,25,25,205862664,205862727,"S1400"," ",2758," "," "," "," ",0,0,95.8,6,6,0,0,0,0,0,0,0,250259811001,25025981100
21846,639579518,25,25,205868256,262473530,"S1200","E Boston Expy",0," "," "," "," ",0,0,211.25,1,1,1,0,0,0,0,0,0,250250507003,25025050700
21847,85740941,25,25,205862653,205862838,"S1400"," ",2758," "," "," "," ",0,0,26.57,6,6,0,0,0,0,0,0,0,250259811001,25025981100
21848,85740764,25,25,205862573,205862838,"S1400"," ",2758," "," "," "," ",0,0,103.34,6,6,0,0,0,0,0,0,0,250259811001,25025981100
21849,85740786,25,25,205862507,205862844,"S1400"," ",2758," "," "," "," ",0,0,106.9,6,6,0,0,0,0,0,0,0,250259811001,25025981100
21850,85740957,25,25,250882876,205862844,"S1400"," ",2758," "," "," "," ",0,0,155.52,6,6,0,0,0,0,0,0,0,250259811001,25025981100
21851,85740965,25,25,205862875,205862847,"S1400"," ",2758," "," "," "," ",0,0,85.3,6,6,0,0,0,0,0,0,0,250259811001,25025981100
21852,85740974,25,25,205862851,205862850,"S1400"," ",2758," "," "," "," ",0,0,127.26,6,6,0,0,0,0,0,0,0,250251301006,25025130100
21853,85740972,25,25,262478867,205862851,"S1400"," ",2758," "," "," "," ",0,0,192.14,6,6,0,0,0,0,0,0,0,250251301006,25025130100
21854,85740547,25,25,205865850,205862852,"S1400"," ",2758," "," "," "," ",0,0,99.12,6,6,0,0,0,0,0,0,0,250251008004,25025100800
21855,85740831,25,25,205862856,205862854,"S1400"," ",2758," "," "," "," ",0,0,36.84,6,6,0,0,0,0,0,0,0,250251401024,25025140102
21856,85740581,25,25,205865868,205862858,"S1400","Harborside Dr",0," "," "," "," ",0,0,20.54,5,5,0,0,0,0,0,0,0,250259813002,25025981300
21857,85740836,25,25,261598771,205862858,"S1400","Hotel Dr",0," "," "," "," ",0,0,18.18,4,4,1,0,0,0,0,0,0,250259813002,25025981300
21858,85741049,25,25,205862865,205862866,"S1400"," ",2758," "," "," "," ",0,0,42.09,6,6,0,0,0,0,0,0,0,250259811003,25025981100
21859,85741155,25,25,205862692,205862868,"S1400"," ",2758," "," "," "," ",0,0,34.7,6,6,0,0,0,0,0,0,0,250259811003,25025981100
21860,85741168,25,25,205862870,205862871,"S1400"," ",2758," "," "," "," ",0,0,19.43,6,6,0,0,0,0,0,0,0,250259811003,25025981100
21861,85741078,25,25,205862652,205862872,"S1400"," ",2758," "," "," "," ",0,0,18.79,6,6,0,0,0,0,0,0,0,250259811001,25025981100
21862,85741176,25,25,205862727,205862875,"S1400"," ",2758," "," "," "," ",0,0,32.08,6,6,0,0,0,0,0,0,0,250259811001,25025981100
21863,85718168,25,25,262446102,205862997,"S1400","Kendall St",2758," "," ","51","75",0,2118,87.21,5,5,0,0,0,0,0,0,0,250250805002,25025080500
21864,639989408,25,25,205864947,262443268,"S1400","Stonecrest Rd",2758,"99","1","98","2",2126,2126,223.77,6,6,0,0,0,0,0,0,0,250251010011,25025101001
21865,85701642,25,25,205864936,205863001,"S1400","Harvard St",2758,"308","326"," "," ",2124,0,38.66,4,4,1,0,3,10,10,3,3,250251001006,25025100100
21866,85721131,25,25,205863003,205863004,"S1400","Hebron St",2758,"2","74","75","79",2126,2126,23.72,5,5,0,0,2,2,2,1,1,250251010011,25025101001
21867,85734031,25,25,205872716,262458435,"S1400"," ",2758," "," "," "," ",0,0,28.9,6,6,0,0,0,0,0,0,0,250250008031,25025000803
21868,85732549,25,25,250883108,227167627,"S1400","William J Day Blvd",2758,"1992","1994","1973","1995",2127,2127,260.59,4,4,1,0,5,30,0,1,1,250259812011,25025981201
21869,85718391,25,25,205869700,262485672,"S1630"," ",2758," "," "," "," ",0,0,136.21,4,4,1,0,0,0,0,0,0,250251304022,25025130402
21870,85699161,25,25,262435302,227167663,"S1400","Centre St",2758,"56","64","57","61",2119,2119,25.95,4,4,1,0,4,4,4,4,4,250250814003,25025081400
21871,85703904,25,25,205871116,205863048,"S1400","Ada St",2758,"1","99","98","2",2131,2131,147.26,5,5,0,0,4,35,4,4,4,250251104031,25025110403
21872,85739554,25,25,262437180,205863074,"S1200","Maurice Tobin Brg",2758," "," "," "," ",0,0,169.31,1,1,1,0,0,0,0,0,0,250250408012,25025040801
21873,85709069,25,25,205867413,260982692,"S1400","Warren St",2758,"90","142","99","147",2129,2129,65.56,4,4,1,0,7,13,13,2,2,250250404012,25025040401
21874,85726650,25,25,205863020,205863078,"S1400","E 4th St",2758,"618","676","625","655",2127,2127,76.61,5,5,0,1,2,17,17,9,8,250250603013,25025060301
21875,85712978,25,25,205863078,205863078,"S1400","Minnie Ct",2758,"2","98","1","99",2127,2127,33.87,5,5,0,1,3,10,10,2,2,250250603013,25025060301
21876,85718236,25,25,262439555,205863079,"S1400","Lake Shore Ter",2758,"2","98","1","99",2135,2135,43.57,6,6,0,0,0,0,0,0,0,250250003022,25025000302
21877,85718533,25,25,205870711,205863079,"S1400","Lake Shore Rd",2758," "," "," "," ",0,0,54,5,5,0,0,0,0,0,0,0,250250003022,25025000302
21878,85697497,25,25,205871300,205863080,"S1400","Commonwealth Ave",0," "," ","331","365",0,2115,135.28,4,4,1,0,6,105,105,121,12,250250108022,25025010802
21879,85724307,25,25,205870116,205863083,"S1400","Warren St",2758,"138","198"," "," ",2119,0,142.99,4,4,1,0,5,15,15,4,3,250250818001,25025081800
21880,85718810,25,25,205863042,205863086,"S1400","Meehan Pl",0,"2","98","1","99",2130,2130,33.6,5,5,0,0,6,5,5,4,2,250251202012,25025120201
21881,85718606,25,25,260981129,260983810,"S1400","Chestnut Ave",2758,"198","202","197","201",2130,2130,41.21,5,5,0,0,2,12,12,11,5,250251204004,25025120400
21882,639001569,25,25,205872944,260983810,"S1400","Spring Park Ave",2758,"68","82","73","87",2130,2130,55.68,5,5,0,0,6,20,20,18,6,250251204004,25025120400
21883,85699453,25,25,205870055,260983810,"S1400","Chestnut Pl",2758,"2","98","1","299",2130,2130,52.78,5,5,0,1,2,3,3,2,2,250251204004,25025120400
21884,85694457,25,25,262439738,262439738,"S1400","Furbush Rd",2758,"12","38","11","15",2132,2132,62.19,5,5,0,1,4,6,6,6,6,250251301003,25025130100
21885,635513469,25,25,247714028,262439738,"S1400","Lagrange St",2758,"830","844","819","865",2132,2132,181.1,4,4,1,0,6,32,32,51,7,250251301003,25025130100
21886,85721283,25,25,205870724,262439738,"S1400","Lagrange St",2758,"824","828","809","817",2132,2132,24.41,4,4,1,0,4,1,1,1,1,250251301003,25025130100
21887,85736106,25,25,205863299,262439738,"S1400"," ",2758," "," "," "," ",0,0,199.95,6,6,0,0,0,0,0,0,0,250251301003,25025130100
21888,636133387,25,25,262439738,262439738,"S1400","Banks St",2758,"2","98","1","99",2132,2132,45.49,5,5,0,1,4,2,2,4,4,250251301003,25025130100
21889,85730859,25,25,205868196,205863095,"S1400","Chelsea St",2758,"392","428"," "," ",2128,0,50.65,4,4,1,0,1,11,11,7,7,250250509011,25025050901
21890,85736494,25,25,205864478,205863099,"S1400","Seaver St",2758," "," "," "," ",0,0,49.99,4,4,1,0,0,0,0,0,0,250250821002,25025082100
21891,637468190,25,25,263003291,263003291,"S1400","W Boundary Rd",2758," "," "," "," ",0,0,131.78,5,5,0,0,0,0,0,0,0,250251401024,25025140102
21892,639001851,25,25,260978488,263003291,"S1400","Stonehill Rd",2758,"2","24","1","27",2136,2136,96.02,5,5,0,0,4,6,6,7,7,250251401024,25025140102
21893,85703317,25,25,205866476,263003291,"S1400","Dedham Pkwy",2758," "," "," "," ",0,0,82.89,4,4,1,0,5,30,0,1,1,250251401024,25025140102
21894,85703316,25,25,262479310,263003291,"S1400","Alwyn St",2758,"30","98","31","99",2136,2136,158.33,5,5,0,0,4,10,10,10,10,250251401024,25025140102
21895,85732862,25,25,263003291,263003291,"S1400","Cheryl Ln",2758,"81","99"," "," ",2136,0,19.55,5,5,0,0,0,0,0,0,0,250251401024,25025140102
21896,635345870,25,25,263003291,263003291,"S1400","Mansen Ct",2758,"4","98","5","99",2136,2136,11.78,5,5,0,1,4,2,2,2,2,250251401024,25025140102
21897,85727004,25,25,205864939,205863129,"S1400"," ",2758," "," "," "," ",0,0,46.59,4,4,1,0,0,0,0,0,0,250250001001,25025000100
21898,85733307,25,25,205871699,205863129,"S1630"," ",2758," "," "," "," ",0,0,32.49,4,7,1,0,0,0,0,0,0,250250001001,25025000100
21899,85736542,25,25,205863138,205863137,"S1400"," ",2758," "," "," "," ",0,0,23.85,5,5,0,0,0,0,0,0,0,250251402012,25025140201
21900,85741726,25,25,205862396,205863138,"S1400","Meadow Rd",0,"162","198","163","199",2136,2136,194.63,6,6,0,1,3,6,0,1,1,250251402012,25025140201
21901,85713770,25,25,205868940,205863142,"S1400","Victory Rd",2758,"76","110","107","109",2122,2122,80.18,4,4,1,0,4,7,7,9,8,250250921013,25025092101
21902,85736554,25,25,205870904,205863147,"S1400","Melnea Cass Blvd",2758," "," "," "," ",0,0,202.77,4,4,1,0,0,0,0,0,0,250250804012,25025080401
21903,85736558,25,25,205870101,262439834,"S1400","Melnea Cass Blvd",2758," "," "," "," ",0,0,221.74,4,4,1,0,5,62,0,2,2,250250804011,25025080401
21904,85721951,25,25,205870988,205863152,"S1400","Adams St",0," "," "," "," ",0,0,42.13,4,4,1,0,3,0,0,1,1,250250801001,25025080100
21905,85700862,25,25,205871508,205863152,"S1400","Hampden St",2758,"66","80","59","71",2119,2119,42.24,4,4,1,0,3,28,1,6,4,250250801001,25025080100
21906,85726754,25,25,205865164,262939942,"S1630"," ",0," "," "," "," ",0,0,142.87,4,7,1,0,0,0,0,0,0,250250712011,25025071201
21907,85736563,25,25,262465690,205863156,"S1400","Mass Ave Con",0," "," "," "," ",0,0,127.42,4,4,1,0,0,0,0,0,0,250250801001,25025080100
21908,85736566,25,25,205869239,205863159,"S1400","William T Morrissey Blvd",2758," "," ","997","1005",0,2125,68.7,4,4,1,0,5,31,0,1,1,250251006031,25025100603
21909,85736567,25,25,262973297,205863160,"S1400","William T Morrissey Blvd",2758," "," "," "," ",0,0,44.38,4,4,1,0,0,0,0,0,0,250251006031,25025100603
21910,85713036,25,25,205868735,205863163,"S1400","Columbia Rd",2758," "," "," "," ",0,0,42.78,4,4,1,0,0,0,0,0,0,250250910014,25025091001
21911,85738002,25,25,260980607,205863219,"S1400"," ",2758," "," "," "," ",0,0,14.38,6,6,0,0,0,0,0,0,0,250251106074,25025110607
21912,85735542,25,25,257444621,205863222,"S1400","Cambridge St",2758," "," "," "," ",0,0,50.26,4,4,1,0,5,88,88,1,1,250250006011,25025000601
21913,85727056,25,25,205871774,205863222,"S1400","N081",2758," "," "," "," ",0,0,17.68,4,4,1,0,0,0,0,0,0,250250006011,25025000601
21914,85695329,25,25,205872728,205863223,"S1400","Antwerp St",2758,"16","32","21","33",2135,2135,67.13,5,5,0,0,2,23,23,13,9,250250001004,25025000100
21915,85730723,25,25,205868103,205863230,"S1400","Fargo St",2758,"88","182","87","183",2210,2210,138.08,5,5,0,0,3,2,2,2,1,250259812021,25025981202
21916,85738061,25,25,205863459,205863238,"S1400"," ",2758," "," "," "," ",0,0,54.24,6,6,0,0,0,0,0,0,0,250251201052,25025120105
21917,85735646,25,25,205865034,205863242,"S1400"," ",2758," "," "," "," ",0,0,194.07,6,6,0,0,0,0,0,0,0,250250808011,25025080801
21918,85738082,25,25,205863249,205863248,"S1400"," ",2758," "," "," "," ",0,0,75.06,6,6,0,0,0,0,0,0,0,250250406001,25025040600
21919,618740625,25,25,262937900,229831225,"S1200","William F McClellan Hwy",0," "," "," "," ",0,0,107.46,2,2,1,0,0,0,0,0,0,250259815021,25025981502
21920,85727863,25,25,258863511,205863253,"S1400","Main St",2758,"562","564"," "," ",2129,0,6.6,4,4,1,0,3,2,2,3,3,250250406001,25025040600
21921,85711821,25,25,262477043,205863258,"S1400","Frankfort St",2758,"150","200","151","259",2128,2128,10.22,4,4,1,0,0,0,0,0,0,250259813002,25025981300
21922,639560812,25,25,261598873,261598872,"S1400","Harborside Dr",0," "," "," "," ",0,0,63.64,4,4,1,0,0,0,0,0,0,250259813002,25025981300
21923,85738138,25,25,205863267,205863268,"S1400"," ",2758," "," "," "," ",0,0,15.27,6,6,0,0,0,0,0,0,0,250259813002,25025981300
21924,85735148,25,25,259815599,205863291,"S1200","Tremont St",2758," "," ","1198","1178",0,2120,110.2,2,2,1,0,0,0,0,0,0,250250806012,25025080601
21925,85732444,25,25,257444470,260016162,"S1400","Allandale St",2758," "," ","117","119",0,2130,48.14,5,5,0,0,4,4,4,5,3,250251201051,25025120105
21926,85738235,25,25,205865215,205863301,"S1400"," ",2758," "," "," "," ",0,0,30,6,6,0,0,0,0,0,0,0,250251301003,25025130100
21927,85729326,25,25,205865235,205863314,"S1400","Cummins Hwy",2758,"400","410","443","473",2131,2131,122.82,4,4,1,0,5,30,0,1,1,250251404006,25025140400
21928,85738341,25,25,258319414,205863327,"S1400"," ",2758," "," "," "," ",0,0,66.4,6,6,0,0,0,0,0,0,0,250251304062,25025130406
21929,85736270,25,25,205863328,205863329,"S1400"," ",2758," "," "," "," ",0,0,60.37,6,6,0,0,0,0,0,0,0,250251304062,25025130406
21930,85728986,25,25,205870471,205863334,"S1400","Washington St",0,"5350","5398"," "," ",2132,0,1.57,4,4,1,0,0,0,0,0,0,250251304063,25025130406
21931,85734623,25,25,205866436,205863335,"S1400","Washington St",2758," "," "," "," ",0,0,12,5,5,0,0,0,0,0,0,0,250251304043,25025130404
21932,85727218,25,25,205864026,205863336,"S1400","Soldiers Field Rd",2758," "," "," "," ",0,0,157.26,1,1,1,0,0,0,0,0,0,250250008031,25025000803
21933,85737216,25,25,205862307,205863336,"S1400","Soldiers Field Rd",2758," "," "," "," ",0,0,155.72,1,1,1,0,0,0,0,0,0,250250008031,25025000803
21934,85734986,25,25,205862123,205863337,"S1400"," ",2758," "," "," "," ",0,0,8.12,3,3,1,0,0,0,0,0,0,250251002002,25025100200
21935,85731160,25,25,205868924,262457186,"S1400","William T Morrissey Blvd",0," "," ","155","165",0,2125,5.61,4,4,1,0,0,0,0,0,0,250250909012,25025090901
21936,85736095,25,25,205865959,262457186,"S1400"," ",2758," "," "," "," ",0,0,30.75,6,6,0,0,0,0,0,0,0,250250910014,25025091001
21937,85713670,25,25,205868815,262457186,"S1400","Savin Hill Ave",2758,"354","362","323","329",2125,2125,40.16,5,5,0,0,2,11,11,7,7,250250910014,25025091001
21938,85722151,25,25,262457186,262457186,"S1400","Sea View Ter",2758,"2","98","1","99",2125,2125,68.21,5,5,0,1,6,41,10,11,6,250250910014,25025091001
21939,85739671,25,25,205867411,205863370,"S1200","Maurice Tobin Brg",2758," "," "," "," ",0,0,38.17,1,1,1,0,0,0,0,0,0,250250408012,25025040801
21940,85737848,25,25,205862284,205863371,"S1400","Centre St",2758," "," ","1168","1146",0,2130,260.54,4,4,1,0,5,62,0,2,2,250259810001,25025981000
21941,85739691,25,25,205863431,205863387,"S1400"," ",2758," "," "," "," ",0,0,28.07,5,7,0,0,0,0,0,0,0,250259818001,25025981800
21942,85739697,25,25,205863418,205863392,"S1400"," ",0," "," "," "," ",0,0,13.85,2,2,1,0,0,0,0,0,0,250251010023,25025101002
21943,85739075,25,25,262438487,205863399,"S1400"," ",2758," "," "," "," ",0,0,51.39,6,6,0,0,0,0,0,0,0,250251301003,25025130100
21944,85733137,25,25,205870885,205863421,"S1100","I- 93",0," "," "," "," ",0,0,28.62,1,1,1,0,0,0,0,0,0,250250404012,25025040401
21945,85698534,25,25,205873300,260186035,"S1400","Willow Pond Rd",2758," "," "," "," ",0,0,197.41,5,5,0,0,0,0,0,0,0,250259818001,25025981800
21946,85734375,25,25,262434332,205863460,"S1400"," ",2758," "," "," "," ",0,0,18.39,5,5,0,0,0,0,0,0,0,250250003014,25025000301
21947,85714202,25,25,205868357,205863470,"S1400","Westbrook St",2758,"2","22","1","21",2128,2128,142.57,5,5,0,0,0,0,0,0,0,250250510002,25025051000
21948,85718890,25,25,262480347,205863473,"S1400","Sidley Rd",2758," "," ","1","11",0,2132,43.58,5,5,0,0,0,0,0,0,0,250251302001,25025130200
21949,85728090,25,25,227168828,262438219,"S1400","Claremont St",0,"99","1"," "," ",2118,0,41.01,5,5,0,0,2,34,3,4,4,250250708003,25025070800
21950,638259939,25,25,260559170,205863478,"S1400"," ",2758," "," "," "," ",0,0,6.72,5,5,0,0,3,8,8,1,1,250250107011,25025010701
21951,85697615,25,25,205871314,205863478,"S1400","Newbury St",0,"242","282","239","279",2116,2116,169.79,4,4,1,0,7,7,7,1,1,250250107011,25025010701
21952,85736332,25,25,250882858,205863492,"S1400"," ",2758," "," "," "," ",0,0,90.79,4,4,1,0,0,0,0,0,0,250259807001,25025980700
21953,85734364,25,25,205863500,205863498,"S1400"," ",2758," "," "," "," ",0,0,60.26,4,4,1,0,0,0,0,0,0,250250404012,25025040401
21954,85723721,25,25,205862266,261594378,"S1400","Broadway",0," "," "," "," ",0,0,12.44,4,4,1,0,0,0,0,0,0,250250704021,25025070402
21955,85710036,25,25,205867958,227167729,"S1400","Commercial St",2758,"488","516","477","497",2109,2109,64.47,4,4,1,0,6,71,41,24,9,250250301001,25025030100
21956,85721736,25,25,205868846,205863530,"S1400","Butler Sq",0," "," "," "," ",0,0,11.46,5,5,0,0,0,0,0,0,0,250250303002,25025030300
21957,85709755,25,25,205867494,205863531,"S1400","Anthony Rip Valenti Way",2758,"10","24","7","27",2114,2114,56.53,5,5,0,0,3,0,0,3,3,250250203032,25025020303
21958,85734715,25,25,205866351,205863539,"S1400"," ",2758," "," "," "," ",0,0,112.83,6,6,0,0,0,0,0,0,0,250259803001,25025980300
21959,85735799,25,25,205865480,205863540,"S1400"," ",2758," "," "," "," ",0,0,42.69,6,6,0,0,0,0,0,0,0,250250408013,25025040801
21960,85723588,25,25,262466443,262437446,"S1400","5th St",2758,"198","100","199","167",2129,2129,5.12,5,5,0,0,0,0,0,0,0,250250408013,25025040801
21961,85709136,25,25,205867834,205863544,"S1400","Bunker Hill St",2758,"110","114","99","105",2129,2129,31.11,4,4,1,0,0,0,0,0,0,250250408011,25025040801
21962,85724447,25,25,205869797,205863546,"S1200","Commonwealth Ave",2758," "," "," "," ",0,0,217.65,2,2,1,0,0,0,0,0,0,250250007044,25025000704
21963,85709414,25,25,205862928,205863552,"S1400","Medford St",2758,"2","18","1","17",2129,2129,26.9,4,4,1,0,0,0,0,0,0,250250402001,25025040200
21964,85721911,25,25,205868271,205863553,"S1400","Prescott St",2758," "," ","75","77",0,2128,7,5,5,0,0,0,0,0,0,0,250250509011,25025050901
21965,85722246,25,25,205863041,205863557,"S1400","Wyman Pl",0,"1","99","4","98",2130,2130,108.99,5,5,0,0,2,7,7,3,3,250251205003,25025120500
21966,85696526,25,25,262453320,205863559,"S1400","Pond St",2758,"152","196"," "," ",2130,0,102.23,5,5,0,0,4,2,2,2,2,250251201031,25025120103
21967,85741711,25,25,205871539,205863562,"S1400","Wareham St",2758,"2","98","1","99",2118,2118,231.7,5,5,0,0,3,113,82,44,13,250250712012,25025071201
21968,85698792,25,25,227169065,205863563,"S1400","Evans Way",0,"20-00","20-98"," "," ",2115,0,164,4,4,1,0,5,9,9,4,4,250250103001,25025010300
21969,85728017,25,25,205863565,205863580,"S1400","Symphony Rd",2758,"4","72","9","83",2115,2115,226.42,5,5,0,0,6,506,413,96,42,250250104041,25025010404
21970,85736536,25,25,260980347,260980347,"S1400"," ",2758," "," "," "," ",0,0,42.75,5,5,0,0,0,0,0,0,0,250251204001,25025120400
21971,638999797,25,25,205870056,260980347,"S1400","Lamartine Ter",2758,"98","2","7","99",2130,2130,29.66,5,5,0,1,1,5,5,3,3,250251204001,25025120400
21972,85725444,25,25,205873239,262463192,"S1400","Courtney Rd",0," "," "," "," ",0,0,54.98,5,5,0,0,4,1,1,2,2,250251301001,25025130100
21973,85696182,25,25,262463014,262463192,"S1400","Russett Rd",2758,"168","198","169","199",2132,2132,28.77,5,5,0,0,4,5,5,5,5,250251301001,25025130100
21974,85731857,25,25,260978872,205863711,"S1400","Allstate Rd",2758,"199","1","2","198",2125,2125,46.54,5,5,0,0,3,12,12,6,6,250250907004,25025090700
21975,85734531,25,25,205864449,205863711,"S1400","Massachusetts Ave",2758," "," ","1156","1136",0,2125,15.66,5,5,0,0,0,0,0,0,0,250250907004,25025090700
21976,85733046,25,25,205871415,205863712,"S1400","Warren St",2758,"94","116"," "," ",2119,0,73.47,4,4,1,0,3,18,7,6,4,250250803001,25025080300
21977,85738417,25,25,205863741,205863740,"S1630"," ",2758," "," "," "," ",0,0,299.11,4,7,1,0,0,0,0,0,0,250250008031,25025000803
21978,85738430,25,25,260186093,260696139,"S1630"," ",0," "," "," "," ",0,0,125.09,1,1,1,0,0,0,0,0,0,250250404012,25025040401
21979,85738445,25,25,260456694,260697316,"S1630"," ",0," "," "," "," ",0,0,52.22,4,7,1,0,0,0,0,0,0,250250701011,25025070101
21980,85709666,25,25,262157511,261743003,"S1400","London St",0,"6","16","1","13",2128,2128,52.93,5,5,0,0,0,0,0,0,0,250250503002,25025050300
21981,624282973,25,25,260343639,261743003,"S1400","Cunard Way",0," "," ","1","9",0,2128,25.13,5,5,0,0,0,0,0,0,0,250250503002,25025050300
21982,85742335,25,25,205872802,205863763,"S1400","Broadlawn Park",2758," "," "," "," ",0,0,111.8,6,6,0,0,6,161,161,161,2,250251301002,25025130100
21983,85709736,25,25,262484109,205863768,"S1400","Causeway St",0,"204","232","213","247",2114,2114,39.91,4,4,1,0,3,8,8,3,3,250250203032,25025020303
21984,636757225,25,25,260717488,205863773,"S1200","Sullivan Square Tunl",2758," "," "," "," ",0,0,161.74,2,2,1,0,0,0,0,0,0,250250406001,25025040600
21985,85730383,25,25,262442882,263003096,"S1400","Beach St",0," "," ","81","83",0,2111,4.88,5,5,0,0,0,0,0,0,0,250250701011,25025070101
21986,85695780,25,25,205864452,205863797,"S1400","Cambridge St",2758," "," "," "," ",0,0,13.11,4,4,1,0,0,0,0,0,0,250250008031,25025000803
21987,85737693,25,25,205863778,205863797,"S1630"," ",2758," "," "," "," ",0,0,15.79,4,7,1,0,0,0,0,0,0,250250008031,25025000803
21988,85727232,25,25,205866078,205863802,"S1400","Cambridge St",2758," "," "," "," ",0,0,12.44,4,4,1,0,0,0,0,0,0,250250008031,25025000803
21989,85738522,25,25,205863761,205863802,"S1400","Cambridge St",2758," "," "," "," ",0,0,10.04,4,4,1,0,0,0,0,0,0,250250008031,25025000803
21990,85738537,25,25,205863814,205863824,"S1400","N Arsenal St",0," "," "," "," ",0,0,3.42,4,4,1,0,0,0,0,0,0,250259815011,25025981501
21991,85738555,25,25,205863826,205863830,"S1630"," ",0," "," "," "," ",0,0,8.78,4,8,1,0,0,0,0,0,0,250250303002,25025030300
21992,85694714,25,25,205871238,205863834,"S1400","Soldiers Field Rd",2758,"1860","1998","1861","1999",2135,2135,257.07,4,4,1,0,0,0,0,0,0,250250001001,25025000100
21993,85732888,25,25,205871216,205863834,"S1400","Soldiers Field Rd",2758,"1710","1858","1709","1859",2135,2135,412.43,4,4,1,0,3,4,4,4,4,250250001001,25025000100
21994,85729382,25,25,205865902,205863841,"S1200","Blue Hill Ave",2758," "," "," "," ",0,0,10.22,2,2,1,0,0,0,0,0,0,250251010013,25025101001
21995,637992309,25,25,261563784,260440754,"S1100","I- 93",0," "," "," "," ",0,0,164.05,1,1,1,0,0,0,0,0,0,250250404012,25025040401
21996,85732903,25,25,205865820,205863847,"S1400","Canterbury St",2758,"95","79","490","452",2131,2131,215.39,5,5,0,0,0,0,0,0,0,250259811004,25025981100
21997,85739807,25,25,205863847,205863848,"S1400"," ",2758," "," "," "," ",0,0,164.63,6,6,0,0,0,0,0,0,0,250259811004,25025981100
21998,633317083,25,25,205872441,205863853,"S1200","Huntington Ave",0," "," "," "," ",0,0,34.77,2,2,1,0,0,0,0,0,0,250259818001,25025981800
21999,85734650,25,25,205866294,205863863,"S1200","Huntington Ave",2758," "," ","108-698","108-600",0,2116,163.06,2,2,1,0,3,102,102,2,2,250250106002,25025010600
22000,85725679,25,25,205868899,205863864,"S1400","Ellington St",0," "," "," "," ",0,0,26.21,2,2,1,0,0,0,0,0,0,250250901003,25025090100
22001,85727317,25,25,205872777,205863867,"S1400","Chiswick Rd",2758,"94","98","79","99",2135,2135,9.27,5,5,0,0,0,0,0,0,0,250250005031,25025000503
22002,85696034,25,25,205872783,205863869,"S1400","Commonwealth Ave",2758,"1730","1762"," "," ",2135,0,300.47,5,5,0,0,6,192,161,168,7,250250005031,25025000503
22003,85728837,25,25,205863864,205863870,"S1400","Glenway St",2758," "," "," "," ",0,0,18.48,4,4,1,0,0,0,0,0,0,250250901003,25025090100
22004,85734838,25,25,205862288,205863875,"S1400"," ",0," "," "," "," ",0,0,3.01,5,5,0,0,0,0,0,0,0,250250005041,25025000504
