TLID,LST_weighted,LST_CT
85726235,0.6272735770000001,0.796784519
85711586,0.682131901,0.796784519
640384786,0.728747685,0.796784519
85711247,0.459905719,0.796784519
85711224,0.545756115,0.796784519
85711859,0.608691888,0.796784519
85730776,0.775011828,0.796784519
85726217,0.6813558340000001,0.796784519
85730825,0.593782962,0.796784519
85726248,0.529800571,0.796784519
85711596,0.746996381,0.796784519
85711595,0.697102384,0.796784519
85711591,0.760274873,0.796784519
85711598,0.792595935,0.796784519
85730886,0.564836188,0.796784519
85730826,0.631560321,0.796784519
640241799,0.618574286,0.796784519
85711585,0.6915817790000001,0.796784519
640241798,0.595558782,0.796784519
85711554,0.6860926359999999,0.796784519
85726255,0.495333456,0.796784519
85711800,0.74749279,0.796784519
85711799,0.784481141,0.796784519
85730865,0.774054777,0.796784519
85730864,0.75240702,0.796784519
85730775,0.7653746709999999,0.796784519
85711324,0.620470568,0.796784519
85711571,0.775777369,0.796784519
85711729,0.59913126,0.796784519
85711340,0.65435279,0.796784519
85730866,0.793348965,0.796784519
85711323,0.621880596,0.796784519
85711322,0.552790607,0.796784519
85730862,0.761584413,0.796784519
85711683,0.705159323,0.796784519
85711328,0.6211744539999999,0.796784519
85711325,0.631817062,0.796784519
85730861,0.768656372,0.796784519
85711326,0.664686366,0.796784519
85711337,0.6032109170000001,0.796784519
85711565,0.714972693,0.796784519
85711564,0.68518152,0.796784519
85730859,0.7876390059999999,0.796784519
85711678,0.727121138,0.796784519
85711339,0.658413818,0.796784519
85730867,0.746934763,0.796784519
85724696,0.581217699,0.796784519
85711329,0.608382242,0.796784519
85711327,0.647749944,0.796784519
85711679,0.7110769,0.796784519
85711676,0.7434476040000001,0.796784519
640241797,0.625566704,0.796784519
85711344,0.69132381,0.796784519
85711860,0.59605411,0.796784519
639001633,0.738790322,0.796784519
85711330,0.62416183,0.796784519
85711675,0.729423943,0.796784519
85711556,0.614316242,0.796784519
85711223,0.571135542,0.796784519
85711555,0.609478948,0.796784519
85730835,0.618119532,0.796784519
85711336,0.519089836,0.796784519
85711341,0.683819262,0.796784519
85711829,0.5663874729999999,0.796784519
85711338,0.634522625,0.796784519
85714205,0.615208423,0.654013702
640384788,0.656501939,0.654013702
640242079,0.558025099,0.654013702
85730832,0.608514563,0.654013702
613367236,0.584881412,0.654013702
85726238,0.7822385820000001,0.654013702
85711788,0.5623203689999999,0.654013702
85711759,0.6272578360000001,0.654013702
85711786,0.506333666,0.654013702
85714208,0.7019458359999999,0.654013702
85724732,0.554134432,0.654013702
640245249,0.5714219739999999,0.654013702
640245217,0.618776581,0.654013702
85711782,0.7020780409999999,0.654013702
85711757,0.573795512,0.654013702
613367235,0.575681118,0.654013702
85711791,0.477408671,0.654013702
85711792,0.47546024,0.654013702
85719446,0.406940376,0.654013702
640245197,0.697684209,0.654013702
640245248,0.616166274,0.654013702
85711779,0.598653841,0.654013702
85731254,0.435231918,0.654013702
85714217,0.41023157200000004,0.654013702
85720065,0.5565358189999999,0.654013702
85711762,0.588239716,0.654013702
85714218,0.44995253,0.654013702
85711761,0.564128906,0.654013702
640245196,0.6409738739999999,0.654013702
640245182,0.6026701520000001,0.654013702
85742227,0.530092036,0.654013702
85720067,0.560200951,0.654013702
85711796,0.391903383,0.654013702
85720069,0.5141449889999999,0.654013702
640245181,0.652596121,0.654013702
85714221,0.385548699,0.654013702
85730858,0.625236156,0.654013702
85711771,0.7045004,0.654013702
85711743,0.6030295920000001,0.654013702
85711763,0.587784321,0.654013702
640245210,0.633903235,0.654013702
85711715,0.605977422,0.654013702
85714232,0.660251878,0.654013702
640245124,0.567565326,0.654013702
85711774,0.708270194,0.654013702
640245129,0.63147964,0.654013702
85720068,0.5777640470000001,0.654013702
85711711,0.54882721,0.654013702
85711741,0.581748575,0.654013702
85711767,0.585414683,0.654013702
85711776,0.665805371,0.654013702
85714222,0.364132519,0.654013702
85730857,0.612773236,0.654013702
85714219,0.364469868,0.654013702
85714233,0.639310357,0.654013702
85741779,0.518760631,0.654013702
85711775,0.592683272,0.654013702
85719445,0.5061065060000001,0.654013702
85711768,0.49667850799999996,0.654013702
85711770,0.684967135,0.654013702
85711760,0.549211704,0.654013702
85726239,0.5524650320000001,0.654013702
85711777,0.6156861929999999,0.654013702
85736159,0.5904959129999999,0.654013702
85732565,0.418722663,0.654013702
85711740,0.584114798,0.654013702
85711870,0.33647493,0.654013702
85714248,0.544634546,0.676658865
85714289,0.540162954,0.676658865
85714260,0.650071769,0.676658865
85731256,0.594307866,0.676658865
85714257,0.5416776670000001,0.676658865
85714249,0.488994026,0.676658865
85714354,0.54766158,0.676658865
85714362,0.601664717,0.676658865
85714368,0.482074165,0.676658865
85714302,0.585287737,0.676658865
640245640,0.570535355,0.676658865
640245582,0.646236017,0.676658865
85714250,0.53971015,0.676658865
85714336,0.593012109,0.676658865
640245327,0.648007076,0.676658865
640245328,0.642530309,0.676658865
85714296,0.6304772479999999,0.676658865
85731257,0.62281113,0.676658865
85714275,0.708777793,0.676658865
85714259,0.612993551,0.676658865
85714314,0.558944543,0.676658865
85714316,0.6110568270000001,0.676658865
85714317,0.596731905,0.676658865
85714286,0.7041405829999999,0.676658865
85714307,0.597126346,0.676658865
85714297,0.59501453,0.676658865
85714369,0.537507654,0.676658865
85714367,0.356542449,0.676658865
85726353,0.573307723,0.676658865
85714371,0.563241283,0.676658865
85714209,0.717392887,0.676658865
85714355,0.508755121,0.676658865
85714306,0.631919815,0.676658865
85714194,0.494333896,0.676658865
85714310,0.355884879,0.676658865
85714373,0.526550184,0.676658865
640245641,0.583652214,0.676658865
640245577,0.68133083,0.676658865
85714356,0.45246677799999996,0.676658865
85714298,0.62761547,0.676658865
85742173,0.495101255,0.676658865
85714370,0.326502291,0.676658865
85714262,0.6735538990000001,0.676658865
85721988,0.532501307,0.676658865
640245626,0.572538809,0.676658865
640245689,0.5539880429999999,0.676658865
639988763,0.533624424,0.676658865
85726361,0.604678742,0.676658865
85714280,0.5923164129999999,0.676658865
640245305,0.6828882959999999,0.676658865
85714300,0.630492662,0.676658865
85714301,0.54932708,0.676658865
640245688,0.56446586,0.676658865
85714321,0.364171514,0.676658865
85714265,0.6837595320000001,0.676658865
85714332,0.611684646,0.676658865
85714263,0.60920376,0.676658865
85714195,0.477826164,0.676658865
85714266,0.645636769,0.676658865
640384850,0.708020097,0.676658865
85714304,0.384778599,0.676658865
85714247,0.526461615,0.676658865
85714252,0.52886222,0.676658865
85714366,0.555344695,0.676658865
85714357,0.49062938799999994,0.676658865
85714258,0.597567312,0.676658865
85726555,0.441000103,0.676658865
85742218,0.603219679,0.676658865
85714375,0.440205036,0.676658865
85714377,0.330256526,0.676658865
85714376,0.311117486,0.676658865
85721987,0.576233455,0.676658865
85714312,0.61194643,0.676658865
85714378,0.46727459,0.676658865
85731258,0.632442601,0.676658865
85731262,0.504014058,0.676658865
85714261,0.630592806,0.676658865
85741862,0.609253896,0.676658865
85714374,0.470268874,0.676658865
85714256,0.518162597,0.676658865
85714251,0.503836318,0.676658865
85714365,0.481594391,0.676658865
85714255,0.487745461,0.676658865
85717946,0.474642688,0.676658865
640245583,0.616833504,0.676658865
85714273,0.531857801,0.676658865
85714320,0.56829596,0.676658865
85714264,0.6156712870000001,0.676658865
85714283,0.7128426729999999,0.676658865
85714270,0.5523424029999999,0.676658865
85714186,0.47318111799999996,0.676658865
85714285,0.678536186,0.676658865
85714319,0.47809033,0.676658865
85714342,0.6093476,0.676658865
85714272,0.5133708570000001,0.676658865
85711978,0.6831759559999999,0.744686148
85720095,0.671928238,0.744686148
85720096,0.674923726,0.744686148
85720093,0.68342253,0.744686148
85711967,0.588549795,0.744686148
85733651,0.671489583,0.744686148
85733064,0.5854343439999999,0.744686148
85726260,0.671698232,0.744686148
85711975,0.644493049,0.744686148
85711941,0.6167825339999999,0.744686148
85711945,0.627704927,0.744686148
85720092,0.668602392,0.744686148
85711922,0.518361317,0.744686148
85711976,0.685013102,0.744686148
85711928,0.6496297089999999,0.744686148
85711946,0.617335951,0.744686148
85711971,0.6744613279999999,0.744686148
85711942,0.5553918179999999,0.744686148
85711947,0.652255502,0.744686148
85711972,0.629449095,0.744686148
85711929,0.64304641,0.744686148
85711933,0.636820239,0.744686148
85711938,0.556777179,0.744686148
639988231,0.6702879420000001,0.744686148
85733652,0.668764751,0.744686148
85722219,0.66091566,0.744686148
85711968,0.604531416,0.744686148
85711940,0.576419068,0.744686148
85711920,0.537693415,0.744686148
85711934,0.551941537,0.744686148
85711974,0.38356688200000005,0.744686148
85711960,0.590668214,0.744686148
85711962,0.580149025,0.744686148
85733059,0.491390758,0.744686148
85711964,0.616576703,0.744686148
85711954,0.605548196,0.744686148
85711919,0.583475441,0.744686148
85711961,0.612743216,0.744686148
85711912,0.659580185,0.744686148
85711956,0.552619516,0.744686148
85711909,0.6755486190000001,0.744686148
85724368,0.669468894,0.744686148
85722220,0.641405068,0.744686148
85722211,0.653900894,0.744686148
85711973,0.630359391,0.744686148
638524207,0.5550626000000001,0.744686148
85711896,0.5315743510000001,0.744686148
85722209,0.632586917,0.744686148
85711959,0.572249746,0.744686148
85711907,0.661130058,0.744686148
85733061,0.668047753,0.744686148
85711965,0.637734235,0.744686148
85710920,0.618119531,0.744686148
85711966,0.672392973,0.744686148
85711969,0.640095216,0.744686148
85711958,0.5374270720000001,0.744686148
85711949,0.616084489,0.744686148
85733063,0.6541513720000001,0.744686148
85711952,0.621714427,0.744686148
85722214,0.588549978,0.744686148
85741798,0.679947163,0.738434378
85714024,0.591334256,0.738434378
85714083,0.6244713789999999,0.738434378
85714102,0.6841507440000001,0.738434378
85722193,0.665832066,0.738434378
85714109,0.604291982,0.738434378
85714025,0.619056078,0.738434378
85714084,0.645580212,0.738434378
85714160,0.428075365,0.738434378
85714095,0.663894713,0.738434378
85714108,0.722821195,0.738434378
85714076,0.495234856,0.738434378
85714058,0.758760335,0.738434378
85714033,0.623495847,0.738434378
85714140,0.600362604,0.738434378
85714141,0.534795234,0.738434378
85714154,0.563167574,0.738434378
85714098,0.547602554,0.738434378
85714144,0.45902807700000003,0.738434378
85714057,0.733902962,0.738434378
85714075,0.588402712,0.738434378
85714139,0.543253777,0.738434378
85714086,0.651969876,0.738434378
639001293,0.7341131209999999,0.738434378
85714035,0.6216333589999999,0.738434378
85714138,0.627523376,0.738434378
85714143,0.5673600839999999,0.738434378
85714147,0.657370225,0.738434378
85714031,0.6928392959999999,0.738434378
85714093,0.7096153609999999,0.738434378
85714029,0.6548601070000001,0.738434378
85714034,0.635556364,0.738434378
85714096,0.6326027470000001,0.738434378
85714037,0.6776539229999999,0.738434378
85714146,0.41364838600000003,0.738434378
85714136,0.625057741,0.738434378
85714088,0.655753742,0.738434378
85714151,0.630299842,0.738434378
85722302,0.62778018,0.738434378
85714087,0.702662445,0.738434378
85714113,0.5334206579999999,0.738434378
85714137,0.5020043120000001,0.738434378
85714110,0.517091257,0.738434378
85714090,0.655753742,0.738434378
85714145,0.521753855,0.738434378
85714085,0.6897645659999999,0.738434378
85714094,0.675191352,0.738434378
85714082,0.639311558,0.738434378
85714103,0.69346605,0.738434378
85714026,0.658908078,0.738434378
85714040,0.6749075240000001,0.738434378
85714104,0.686527969,0.738434378
85714105,0.626759918,0.738434378
85714055,0.683983747,0.738434378
85714101,0.5929541970000001,0.738434378
85722194,0.6689682339999999,0.738434378
85714039,0.6685453729999999,0.738434378
85731232,0.6823331090000001,0.738434378
85714100,0.656554716,0.738434378
85714099,0.6583981520000001,0.738434378
85714042,0.610903796,0.738434378
85719928,0.576963346,0.738434378
85714041,0.639481696,0.738434378
85714155,0.41046855200000004,0.738434378
85714112,0.553278205,0.738434378
85731235,0.661130057,0.817910941
85714065,0.648811018,0.817910941
85731228,0.669870936,0.817910941
85713982,0.684936625,0.817910941
85724485,0.6359851870000001,0.817910941
85714071,0.7509300990000001,0.817910941
85713968,0.560044966,0.817910941
85731234,0.6764887940000001,0.817910941
85713999,0.668767954,0.817910941
85714059,0.7419710270000001,0.817910941
85714051,0.694430267,0.817910941
85713996,0.674311352,0.817910941
85714005,0.6738982459999999,0.817910941
85714001,0.690352118,0.817910941
85724486,0.72026953,0.817910941
85714010,0.547482064,0.817910941
85714069,0.565245781,0.817910941
85731227,0.6847461579999999,0.817910941
85714079,0.4739822,0.817910941
85714064,0.647660975,0.817910941
85731236,0.694826807,0.817910941
85714062,0.704997008,0.817910941
85714066,0.7377575679999999,0.817910941
85714070,0.7452284709999999,0.817910941
85714006,0.650282149,0.817910941
85713976,0.6549490729999999,0.817910941
85726347,0.69617716,0.817910941
85714007,0.605842265,0.817910941
85714068,0.521219805,0.817910941
85714081,0.6067545,0.817910941
85714063,0.674962532,0.817910941
85714003,0.652475342,0.817910941
85714056,0.7100318179999999,0.817910941
85714072,0.670952195,0.817910941
85714054,0.623495847,0.817910941
85714073,0.645348783,0.817910941
85713988,0.68982662,0.817910941
85714043,0.513166318,0.817910941
85714077,0.487872325,0.817910941
85714074,0.5892000829999999,0.817910941
85713980,0.6873325259999999,0.817910941
85731233,0.653065584,0.817910941
85713994,0.619539874,0.817910941
85714061,0.717769352,0.817910941
85714060,0.782700493,0.817910941
85713978,0.675959278,0.817910941
85713990,0.7085549640000001,0.817910941
85714002,0.680786467,0.817910941
85714049,0.674448468,0.817910941
85714053,0.743463048,0.817910941
85714008,0.573522261,0.817910941
85714044,0.576050982,0.817910941
85714045,0.592808664,0.817910941
85714047,0.6791877609999999,0.817910941
85713998,0.7145380029999999,0.817910941
85714046,0.650657033,0.817910941
85714048,0.708868968,0.817910941
85713972,0.6150304120000001,0.817910941
85713989,0.708297017,0.817910941
85713959,0.63845788,0.888473088
85714123,0.580954446,0.888473088
85712973,0.768656372,0.888473088
85713939,0.5995260060000001,0.888473088
85712961,0.715483988,0.888473088
85712975,0.726875926,0.888473088
85714118,0.539157643,0.888473088
85713987,0.69861487,0.888473088
85713991,0.616206861,0.888473088
85726650,0.779184067,0.888473088
85712974,0.7646921740000001,0.888473088
85713938,0.6135970820000001,0.888473088
85731224,0.712527123,0.888473088
85713975,0.637334603,0.888473088
85713929,0.669298512,0.888473088
85712968,0.752074225,0.888473088
85713961,0.69820911,0.888473088
85713964,0.673166893,0.888473088
85733740,0.664734972,0.888473088
85713932,0.755259353,0.888473088
85718438,0.757784366,0.888473088
85713973,0.654935723,0.888473088
85713937,0.6504307579999999,0.888473088
85712966,0.688293168,0.888473088
85713969,0.56697273,0.888473088
85712965,0.704363994,0.888473088
85713955,0.558760147,0.888473088
85731225,0.754111555,0.888473088
85718484,0.723235867,0.888473088
85722184,0.734854358,0.888473088
85712979,0.748227222,0.888473088
85712978,0.7242827359999999,0.888473088
85713940,0.697833288,0.888473088
85712969,0.7671753309999999,0.888473088
85713986,0.661539512,0.888473088
85733058,0.697496676,0.888473088
85712977,0.724715242,0.888473088
85713957,0.626824982,0.888473088
85713977,0.667717965,0.888473088
85731226,0.660195222,0.888473088
85733057,0.7282348670000001,0.888473088
85713949,0.631560321,0.888473088
85712970,0.6876177929999999,0.888473088
85733739,0.587639991,0.888473088
85713950,0.61067478,0.888473088
85712971,0.707012357,0.888473088
85713984,0.6406365829999999,0.888473088
85713985,0.656220103,0.888473088
85712962,0.732598715,0.888473088
85713960,0.6883718320000001,0.888473088
85713993,0.6522937679999999,0.888473088
85713992,0.604433956,0.888473088
85741797,0.6677395770000001,0.888473088
85724483,0.637675502,0.888473088
85713936,0.690699794,0.888473088
85713971,0.594484562,0.888473088
85722187,0.680545906,0.888473088
85713963,0.64470721,0.888473088
85713966,0.680853003,0.888473088
85713979,0.6768426390000001,0.888473088
85712958,0.7007647929999999,0.817884877
639000738,0.6264895,0.817884877
85712919,0.7111115259999999,0.817884877
85712847,0.718368087,0.817884877
85712916,0.605072202,0.817884877
85712993,0.68610093,0.817884877
85713008,0.61674216,0.817884877
85712846,0.7524742040000001,0.817884877
85712863,0.588909279,0.817884877
639419050,0.48790335700000004,0.817884877
85712920,0.6688681679999999,0.817884877
85712867,0.580730296,0.817884877
85713944,0.573661469,0.817884877
85712923,0.6179723429999999,0.817884877
85712921,0.660193707,0.817884877
639989459,0.6782938829999999,0.817884877
85712982,0.745996397,0.817884877
85713000,0.714095692,0.817884877
85712912,0.755958076,0.817884877
85731069,0.6496349779999999,0.817884877
85713941,0.631462204,0.817884877
85712922,0.635044221,0.817884877
85712981,0.717633602,0.817884877
85712866,0.65314329,0.817884877
85713942,0.630596637,0.817884877
85712945,0.647370362,0.817884877
85722175,0.6799991790000001,0.817884877
85713930,0.642645672,0.817884877
85712999,0.742551153,0.817884877
85712917,0.647596367,0.817884877
85742016,0.707051622,0.817884877
85731076,0.722490138,0.817884877
85712940,0.617011589,0.817884877
85713005,0.670787172,0.817884877
85712864,0.623222535,0.817884877
85712953,0.5851303760000001,0.817884877
85712964,0.743793059,0.817884877
639419049,0.556291901,0.817884877
639989224,0.615238411,0.817884877
85712852,0.5871946029999999,0.817884877
85712853,0.635146094,0.817884877
85712845,0.661755962,0.817884877
85722176,0.680307808,0.817884877
85712848,0.641895416,0.817884877
85712936,0.626250129,0.817884877
85712990,0.746332122,0.817884877
85712937,0.596317305,0.817884877
85724481,0.533110824,0.817884877
85712984,0.7119721920000001,0.817884877
85712932,0.675076881,0.817884877
85712924,0.562203139,0.817884877
85712989,0.7480490259999999,0.817884877
85712988,0.7464993040000001,0.817884877
85713951,0.585599663,0.817884877
85722189,0.625959355,0.817884877
85712959,0.694040047,0.817884877
639989477,0.657361758,0.817884877
85713952,0.591889245,0.817884877
85712844,0.7077299779999999,0.817884877
85712994,0.635574678,0.817884877
85712985,0.740092745,0.817884877
85712933,0.701131573,0.817884877
85712947,0.6853234779999999,0.817884877
85712997,0.724386327,0.817884877
85712998,0.721167665,0.817884877
85731075,0.69139902,0.817884877
85712941,0.613526644,0.817884877
85713948,0.606222051,0.817884877
85712929,0.69510811,0.817884877
85712986,0.734881577,0.817884877
85713946,0.5882023829999999,0.817884877
85712927,0.604428808,0.817884877
85731070,0.6722471390000001,0.817884877
85712944,0.685357557,0.817884877
85712865,0.64765985,0.817884877
85712918,0.585853294,0.817884877
85724480,0.589705106,0.817884877
639000308,0.583185515,0.817884877
85712983,0.716511505,0.817884877
85713001,0.712073611,0.817884877
85713002,0.6825779040000001,0.817884877
85713003,0.673554187,0.817884877
85712860,0.615936213,0.817884877
85713007,0.6640092670000001,0.817884877
85712915,0.673235936,0.817884877
85712957,0.697950422,0.817884877
85713953,0.5643563739999999,0.817884877
85712939,0.617115859,0.817884877
85712996,0.751916631,0.817884877
85713009,0.579318915,0.817884877
85732547,0.536235205,0.817884877
85712841,0.590197848,0.817884877
85713004,0.709553623,0.817884877
85712980,0.6830939429999999,0.817884877
85712991,0.7440257309999999,0.817884877
85712834,0.700265338,0.817884877
85712946,0.6853748940000001,0.817884877
85712992,0.767508196,0.817884877
85731066,0.807884796,0.88599488
85712766,0.696542865,0.88599488
85713916,0.721464732,0.88599488
639988747,0.689625225,0.88599488
85712890,0.7799207309999999,0.88599488
85713897,0.6474986229999999,0.88599488
85713921,0.6827694959999999,0.88599488
85712893,0.7241325390000001,0.88599488
85712903,0.640405404,0.88599488
85714030,0.579789736,0.88599488
85713925,0.489182172,0.88599488
85712884,0.7270655309999999,0.88599488
85731068,0.73371032,0.88599488
85712767,0.669251182,0.88599488
85713920,0.69396694,0.88599488
85722180,0.617114863,0.88599488
85712768,0.6994626509999999,0.88599488
85723145,0.710376676,0.88599488
85714023,0.544620356,0.88599488
85713924,0.662959586,0.88599488
85712900,0.6979507559999999,0.88599488
85712756,0.7914263509999999,0.88599488
85714016,0.5075683679999999,0.88599488
85714015,0.541174512,0.88599488
85713906,0.738522879,0.88599488
85713922,0.686286025,0.88599488
85713917,0.69908981,0.88599488
85713904,0.713218268,0.88599488
85724477,0.705878693,0.88599488
85712889,0.761556227,0.88599488
85722178,0.766301893,0.88599488
85714017,0.482678868,0.88599488
85712894,0.710671815,0.88599488
85733055,0.74878569,0.88599488
85713900,0.720589545,0.88599488
85713899,0.702927065,0.88599488
85712762,0.7012361090000001,0.88599488
85712914,0.771457607,0.88599488
85731222,0.650799048,0.88599488
85713918,0.715823268,0.88599488
85712905,0.612906233,0.88599488
85722191,0.595277231,0.88599488
85712908,0.679507815,0.88599488
85733447,0.7699848859999999,0.88599488
85713967,0.562774339,0.88599488
85713888,0.660105799,0.88599488
85712764,0.714000981,0.88599488
85721158,0.631429238,0.88599488
85712874,0.753269622,0.88599488
85712871,0.731608081,0.88599488
85722183,0.629580836,0.88599488
85724478,0.7030544320000001,0.88599488
85713905,0.7366035879999999,0.88599488
85731221,0.612754812,0.88599488
85712769,0.7029126509999999,0.88599488
85712772,0.720763261,0.88599488
85712892,0.749269883,0.88599488
85712911,0.704404441,0.88599488
85712880,0.6892480209999999,0.88599488
85731065,0.7130256559999999,0.88599488
85712904,0.6385359279999999,0.88599488
85712771,0.710725443,0.88599488
85714014,0.497021427,0.88599488
85712873,0.6912326109999999,0.88599488
85712909,0.7192733,0.88599488
85713893,0.6593201670000001,0.88599488
85712910,0.67046962,0.88599488
85713927,0.49458081299999995,0.88599488
85712881,0.710614695,0.88599488
85733056,0.672917403,0.88599488
85712898,0.627972768,0.88599488
85712902,0.714040418,0.88599488
85712759,0.699874743,0.88599488
85722177,0.729170792,0.88599488
85712895,0.7197771620000001,0.88599488
85712758,0.721633469,0.88599488
85714028,0.61962454,0.88599488
85712765,0.6642463129999999,0.88599488
85712899,0.639851948,0.88599488
85712885,0.742357272,0.88599488
85713914,0.755972423,0.88599488
85731067,0.7081556609999999,0.88599488
85712883,0.712077045,0.88599488
85722192,0.488342165,0.88599488
85713891,0.6639867770000001,0.88599488
85712770,0.7406842029999999,0.88599488
85714013,0.46075233600000004,0.88599488
639989660,0.709905322,0.88599488
85722182,0.743452709,0.88599488
85713923,0.562092048,0.88599488
85713889,0.590781322,0.88599488
85712896,0.7487497670000001,0.88599488
85712878,0.814991028,0.88599488
85713896,0.655753742,0.88599488
85712897,0.752047134,0.88599488
85712727,0.7237290940000001,0.762526865
85712739,0.605954859,0.762526865
639553027,0.763851488,0.762526865
85711071,0.6453488039999999,0.762526865
85712666,0.681669524,0.762526865
85712676,0.7139636570000001,0.762526865
85712665,0.701452425,0.762526865
85712683,0.654598473,0.762526865
85722165,0.636936637,0.762526865
85730627,0.8030809459999999,0.762526865
85734118,0.625365472,0.762526865
85712669,0.661558633,0.762526865
85734134,0.40774503799999995,0.762526865
85718499,0.537421455,0.762526865
85710950,0.7565183879999999,0.762526865
85712667,0.659387959,0.762526865
85712735,0.842493662,0.762526865
85735005,0.563773866,0.762526865
85712729,0.623748128,0.762526865
85712673,0.653597512,0.762526865
85712675,0.667070299,0.762526865
85710969,0.7484619929999999,0.762526865
85712685,0.640893968,0.762526865
639989563,0.80152066,0.762526865
639554771,0.52940082,0.762526865
639554772,0.464141181,0.762526865
85712664,0.681306718,0.762526865
639558850,0.687689406,0.762526865
85730621,0.768656372,0.762526865
85711069,0.716305528,0.762526865
85712743,0.631962771,0.762526865
85712682,0.663258229,0.762526865
639558277,0.735089475,0.762526865
85731048,0.84676046,0.762526865
85711067,0.553486814,0.762526865
85731045,0.7860301829999999,0.762526865
639558839,0.401546676,0.762526865
85711049,0.541400973,0.762526865
85712740,0.64377262,0.762526865
85712668,0.695635544,0.762526865
85720312,0.601082345,0.762526865
85712670,0.6846490590000001,0.762526865
85733083,0.588472401,0.762526865
85720299,0.66563283,0.762526865
85712681,0.642547175,0.762526865
85712684,0.663910385,0.762526865
85724862,0.47969776700000005,0.762526865
85712744,0.661993226,0.762526865
85730628,0.7652279809999999,0.762526865
85710939,0.742558215,0.762526865
639558060,0.7444778129999999,0.762526865
85733376,0.506951834,0.762526865
85730623,0.7164652009999999,0.762526865
85730632,0.792885746,0.762526865
85712750,0.6809887579999999,0.762526865
85733378,0.5590238670000001,0.762526865
85730629,0.731639776,0.762526865
85712029,0.7172658690000001,0.762526865
85712741,0.666642844,0.762526865
639988271,0.608738227,0.762526865
85712748,0.741316702,0.762526865
85712746,0.715668903,0.762526865
85712747,0.686526812,0.762526865
85712742,0.631360375,0.762526865
85726209,0.562102809,0.762526865
639558279,0.705207615,0.762526865
85712680,0.6890419590000001,0.762526865
85710951,0.771100833,0.762526865
639988262,0.64345545,0.762526865
85733375,0.543575971,0.762526865
639989280,0.6900515629999999,0.762526865
85710973,0.773451178,0.762526865
640458039,0.763264499,0.762526865
85711072,0.6387999910000001,0.762526865
85724717,0.6936750359999999,0.762526865
85737233,0.54920822,0.762526865
85724363,0.7969946529999999,0.762526865
85710968,0.745490951,0.762526865
85730723,0.758002396,0.762526865
85712761,0.695854292,0.762526865
85710967,0.768656372,0.762526865
85730711,0.6173951639999999,0.762526865
85726768,0.699472125,0.762526865
85733865,0.677259005,0.762526865
85711064,0.549742847,0.762526865
85720310,0.598751035,0.762526865
639558838,0.402047349,0.762526865
639554446,0.6073668999999999,0.762526865
85712730,0.6454689920000001,0.762526865
85712672,0.7050119509999999,0.762526865
85712760,0.6749388070000001,0.762526865
85722642,0.732345895,0.762526865
85712721,0.735130708,0.762526865
85710972,0.7886058859999999,0.762526865
85722616,0.618644946,0.845779435
85712198,0.618313742,0.845779435
85712231,0.618031845,0.845779435
85723741,0.666127389,0.845779435
85712218,0.7301470640000001,0.845779435
85712686,0.77405002,0.845779435
85712254,0.6613303970000001,0.845779435
85712692,0.7602790859999999,0.845779435
85712236,0.643444702,0.845779435
85712690,0.780465007,0.845779435
85712234,0.604908281,0.845779435
85712688,0.7644592790000001,0.845779435
85712210,0.61785272,0.845779435
85722615,0.6666371560000001,0.845779435
85712235,0.628108598,0.845779435
85722628,0.621476818,0.845779435
85712278,0.662112334,0.845779435
85726276,0.7165567420000001,0.845779435
85712272,0.606249776,0.845779435
85712276,0.6091393070000001,0.845779435
85712274,0.610402779,0.845779435
85712284,0.7750029909999999,0.934111703
85730995,0.678025685,0.934111703
624988338,0.654012564,0.934111703
85712753,0.733698796,0.934111703
85712349,0.641722259,0.934111703
85733053,0.6665063729999999,0.934111703
85712788,0.647092992,0.934111703
85712792,0.699665248,0.934111703
85712334,0.6749649670000001,0.934111703
85712751,0.695713672,0.934111703
85712689,0.6987058709999999,0.934111703
85712351,0.622295071,0.934111703
85712344,0.672764832,0.934111703
85712687,0.701598156,0.934111703
85730994,0.73371032,0.934111703
85712780,0.659009258,0.934111703
85712754,0.774631507,0.934111703
85712778,0.66009387,0.934111703
85712790,0.642066522,0.934111703
85712348,0.675153643,0.934111703
85712797,0.714531914,0.934111703
85712784,0.656961173,0.934111703
640250639,0.6295448770000001,0.934111703
85712796,0.7036897520000001,0.934111703
85726282,0.7041002540000001,0.934111703
85712795,0.707525225,0.934111703
85712324,0.7039467859999999,0.934111703
85712275,0.707519438,0.934111703
85712265,0.7002313459999999,0.934111703
85712317,0.7101138459999999,0.934111703
85712332,0.6837516220000001,0.934111703
85712699,0.691166818,0.934111703
624988336,0.7247666209999999,0.934111703
85712338,0.6740736759999999,0.934111703
85712219,0.783525301,0.934111703
85712774,0.692985649,0.934111703
640250590,0.6575523670000001,0.934111703
85712702,0.68840508,0.934111703
640250596,0.641010956,0.934111703
85712775,0.7267587959999999,0.934111703
85712794,0.6869006259999999,0.934111703
85712776,0.694179016,0.934111703
85723785,0.641616654,0.934111703
85712341,0.6978350959999999,0.934111703
638524217,0.67389734,0.934111703
85723786,0.677493083,0.934111703
85712264,0.65131354,0.934111703
85712777,0.68300992,0.934111703
640250593,0.611305565,0.934111703
85712720,0.673813385,0.934111703
85712325,0.6791149759999999,0.934111703
85712327,0.682014252,0.934111703
85712700,0.670594394,0.934111703
85712779,0.67817612,0.934111703
85726286,0.807722935,0.934111703
